2026-02-01 14:50:53,397 | INFO | Using game instance: python_tic_tac_toe
2026-02-02 15:00:17,532 | INFO | [40000/100000] DQN loss: 0.2008768618106842
2026-02-02 15:00:19,494 | INFO | [41000/100000] DQN loss: 0.14281438291072845
2026-02-02 15:00:21,458 | INFO | [42000/100000] DQN loss: 0.1842907816171646
2026-02-02 15:00:23,538 | INFO | [43000/100000] DQN loss: 0.20479710400104523
2026-02-02 15:00:25,425 | INFO | [44000/100000] DQN loss: 0.20823165774345398
2026-02-02 15:00:27,244 | INFO | [45000/100000] DQN loss: 0.16568557918071747
2026-02-02 15:00:29,241 | INFO | [46000/100000] DQN loss: 0.11777012050151825
2026-02-02 15:00:31,229 | INFO | [47000/100000] DQN loss: 0.08809273689985275
2026-02-02 15:00:33,130 | INFO | [48000/100000] DQN loss: 0.15342310070991516
2026-02-02 15:00:35,061 | INFO | [49000/100000] DQN loss: 0.21063067018985748
2026-02-02 15:00:36,967 | INFO | [50000/100000] DQN loss: 0.2103397697210312
2026-02-02 15:00:38,873 | INFO | [51000/100000] DQN loss: 0.2339228242635727
2026-02-02 15:00:40,853 | INFO | [52000/100000] DQN loss: 0.1905789077281952
2026-02-02 15:00:42,733 | INFO | [53000/100000] DQN loss: 0.18794898688793182
2026-02-02 15:00:44,612 | INFO | [54000/100000] DQN loss: 0.1745431125164032
2026-02-02 15:00:46,471 | INFO | [55000/100000] DQN loss: 0.16708841919898987
2026-02-02 15:00:48,495 | INFO | [56000/100000] DQN loss: 0.178836390376091
2026-02-02 15:00:50,444 | INFO | [57000/100000] DQN loss: 0.21598155796527863
2026-02-02 15:00:52,311 | INFO | [58000/100000] DQN loss: 0.1998697817325592
2026-02-02 15:00:54,186 | INFO | [59000/100000] DQN loss: 0.2356417328119278
2026-02-02 15:00:56,090 | INFO | [60000/100000] DQN loss: 0.15902464091777802
2026-02-02 15:00:58,059 | INFO | [61000/100000] DQN loss: 0.1471976488828659
2026-02-02 15:01:00,067 | INFO | [62000/100000] DQN loss: 0.1814865916967392
2026-02-02 15:01:01,896 | INFO | [63000/100000] DQN loss: 0.17697422206401825
2026-02-02 15:01:03,781 | INFO | [64000/100000] DQN loss: 0.1505124568939209
2026-02-02 15:01:05,785 | INFO | [65000/100000] DQN loss: 0.23710590600967407
2026-02-02 15:01:07,655 | INFO | [66000/100000] DQN loss: 0.15902753174304962
2026-02-02 15:01:09,653 | INFO | [67000/100000] DQN loss: 0.21730491518974304
2026-02-02 15:01:11,616 | INFO | [68000/100000] DQN loss: 0.18885168433189392
2026-02-02 15:01:13,533 | INFO | [69000/100000] DQN loss: 0.18298301100730896
2026-02-02 15:01:15,459 | INFO | [70000/100000] DQN loss: 0.26932835578918457
2026-02-02 15:01:17,377 | INFO | [71000/100000] DQN loss: 0.23659689724445343
2026-02-02 15:01:19,289 | INFO | [72000/100000] DQN loss: 0.16718818247318268
2026-02-02 15:01:21,330 | INFO | [73000/100000] DQN loss: 0.16189640760421753
2026-02-02 15:01:23,342 | INFO | [74000/100000] DQN loss: 0.15969495475292206
2026-02-02 15:01:25,331 | INFO | [75000/100000] DQN loss: 0.18174955248832703
2026-02-02 15:01:27,390 | INFO | [76000/100000] DQN loss: 0.13589754700660706
2026-02-02 15:01:29,550 | INFO | [77000/100000] DQN loss: 0.20839719474315643
2026-02-02 15:01:31,572 | INFO | [78000/100000] DQN loss: 0.15839450061321259
2026-02-02 15:01:33,446 | INFO | [79000/100000] DQN loss: 0.26620593667030334
